GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
747936649,20180416,201804,2018,2018.2904,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,194,194,19,4,-10.0,10,1,10,-2.07373271889401,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20180416070000,https://www.pravda.ru/news/world/northamerica/usacanada/16-04-2018/1380975-trump-0/
747936499,20180416,201804,2018,2018.2904,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,120,120,12,3,-4.0,6,1,6,-2.40963855421687,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20180416070000,https://zpravy.aktualne.cz/zahranici/barbaru-bushovou-zrazuje-zdravi-byvala-prvni-dama-dalsi-lecb/r~1c6d6c7040e211e8b8efac1f6b220ee8/?redirected=1523861248
747936783,20180416,201804,2018,2018.2904,PTY,DEMOCRATIC PARTY,,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,6,1,6,0.0805152979065999,1,Denmark,DA,DA,,56.0,10.0,DA,0,,,,,,,,1,Denmark,DA,DA,,56.0,10.0,DA,20180416070000,https://www.morgenpost.de/politik/article214027469/Simone-Lange-will-der-SPD-Glaubwuerdigkeit-zurueckgeben.html
747936239,20180416,201804,2018,2018.2904,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,090,090,09,2,-2.0,20,1,10,-0.59084194977843,1,Greece,GR,GR,,39.0,22.0,GR,0,,,,,,,,1,Greece,GR,GR,,39.0,22.0,GR,20180416070000,http://www.ipaideia.gr/paideia/endosxolikes-eksetaseis-pote-ksekinoun
747936616,20180416,201804,2018,2018.2904,LEG,CHAMBER,,,,,,LEG,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,-2.69461077844311,1,Austria,AU,AU,,47.333333,13.333333,AU,0,,,,,,,,1,Austria,AU,AU,,47.333333,13.333333,AU,20180416070000,http://www.rtvbn.com/3903971/gorivo-skuplje-za-sedam-odsto
747936259,20180416,201804,2018,2018.2904,ESP,MADRID,ESP,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,-0.10080645161291,1,Australia,AS,AS,,-25.0,135.0,AS,0,,,,,,,,1,Australia,AS,AS,,-25.0,135.0,AS,20180416070000,http://www.diariosigloxxi.com/texto-ep/mostrar/20180416081240/telefonica-argentina-celebra-hoy-asamblea-dara-visto-bueno-posible-salida-bolsa
747936264,20180416,201804,2018,2018.2904,ESP,EBRO,ESP,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,036,036,03,1,4.0,10,1,10,-0.65573770491804,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://www.antena3.com/noticias/sociedad/efectivos-de-la-ume-centran-su-trabajo-en-la-ribera-baja-del-ebro-cuyo-cauce-supera-los-6-metros_201804165ad43d220cf2e6c5e745ffb9.html
747936235,20180416,201804,2018,2018.2904,EDU,UNIVERSITY,,,,,,EDU,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,-2.08768267223382,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,http://www.diariosigloxxi.com/texto-diario/mostrar/1054426/comentario-sobre-heidegger
747936369,20180416,201804,2018,2018.2904,GOV,PRIME MINISTER,,,,,,GOV,,,,,,,,,,,,,1,061,061,06,2,6.4,10,1,10,-8.10810810810811,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.rbc.ru/rbcfreenews/5ad441129a7947b1e85fa03c
747936174,20180416,201804,2018,2018.2904,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,018,018,01,1,3.4,10,1,10,-1.0989010989011,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.lejdc.fr/pouilly-sur-loire/economie/innovation/2018/04/16/tours-antigel-dans-les-vignes-de-pouilly-ce-qu-il-faut-savoir-en-cinq-points_12798441.html
747936739,20180416,201804,2018,2018.2904,OPP,MAIN OPPOSITION,,,,,,OPP,,,,,,,,,,,,,0,040,040,04,1,1.0,10,1,10,-0.51813471502591,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://www.banksnews.gr/index.php/2015-06-10-21-43-07/item/122902-2018-04-16-06-27-04
747937015,20180416,201804,2018,2018.2904,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,036,036,03,1,4.0,2,1,2,-3.93664104355929,1,Kosovo,KV,KV,,42.583333,21.0,KV,0,,,,,,,,1,Canada,CA,CA,,60.0,-96.0,CA,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747935961,20180416,201804,2018,2018.2904,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,061,061,06,2,6.4,10,1,10,-8.10810810810811,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.rbc.ru/rbcfreenews/5ad441129a7947b1e85fa03c
747936194,20180416,201804,2018,2018.2904,CVL,VILLAGE,,,,,,CVL,,,MED,MEDIA,,,,,,MED,,,1,043,043,04,1,2.8,10,1,10,-0.65573770491804,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://www.antena3.com/noticias/sociedad/efectivos-de-la-ume-centran-su-trabajo-en-la-ribera-baja-del-ebro-cuyo-cauce-supera-los-6-metros_201804165ad43d220cf2e6c5e745ffb9.html
747936099,20180416,201804,2018,2018.2904,BUS,SERVER,,,,,,BUS,,,MED,WEBSITE,,,,,,MED,,,1,043,043,04,1,2.8,10,1,10,1.5625,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.radiosantiago.cl/archivo/52937
747936289,20180416,201804,2018,2018.2904,EUR,EUROPE,EUR,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,090,090,09,2,-2.0,10,1,10,-2.84463894967177,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://www.diariodenavarra.es/noticias/navarra/pamplona-comarca/pamplona/2018/04/16/opinion-convivir-con-las-inundaciones-586988-1702.html
747936611,20180416,201804,2018,2018.2904,LABCOP,EMPLOYEE,,,,,,LAB,COP,,,,,,,,,,,,1,111,111,11,3,-2.0,20,1,10,-8.08510638297873,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://fax.al/news/15530263/berisha-denoncon-ja-kush-eshte-oficeri-i-policise-ne-shkoder-qe-shet-kokaine
747936387,20180416,201804,2018,2018.2904,GOV,PRESIDENT,,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,071,071,07,2,7.4,10,1,10,1.33333333333334,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.ziare-pe-net.ro/stiri/berd-se-extinde-in-africa-5859969.html
747936874,20180416,201804,2018,2018.2904,SPY,INTELLIGENCE,,,,,,SPY,,,,,,,,,,,,,1,012,012,01,1,-0.4,10,1,10,0.546448087431689,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.mikrobitti.fi/2018/04/tekoaly-luo-piirrettya-tv-sarjaa-pelkasta-tekstista/
747936651,20180416,201804,2018,2018.2904,MED,WEBSITE,,,,,,MED,,,BUS,SERVER,,,,,,BUS,,,1,040,040,04,1,1.0,10,1,10,1.5625,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,https://www.radiosantiago.cl/archivo/52937
747936595,20180416,201804,2018,2018.2904,JUD,PUBLIC PROSECUTOR,,,,,,JUD,,,UAF,TERRORIST,,,,,,UAF,,,0,020,020,02,1,3.0,20,2,20,-8.60211858530802,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://www.ondacero.es/noticias/espana/audiencia-nacional-juzga-acusados-agresion-alsasua-que-piden-anos-carcel_201804165ad436320cf264760ecfc445.html
747936351,20180416,201804,2018,2018.2904,GBR,UNITED KINGDOM,GBR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,195,195,19,4,-10.0,2,1,2,-4.89795918367347,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,Russia,RS,RS,,60.0,100.0,RS,20180416070000,https://aktualne.centrum.sk/zahranicie/blizky-vychod/macron-priznal-k-utoku-syriu-presvedcilo-trumpa-francuzsko.html
747936212,20180416,201804,2018,2018.2904,DEU,GERMAN,DEU,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,2,1,2,-2.67558528428093,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.wiwo.de/politik/deutschland/peter-altmaier-syrien-konflikt-schadet-wirtschaft-kurzfristig-nicht/21178138.html
747936588,20180416,201804,2018,2018.2904,JUD,JUDGE,,,,,,JUD,,,COP,PRISON,,,,,,COP,,,0,120,120,12,3,-4.0,10,1,10,-3.63636363636363,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,4,"Carme, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25809,41.532,1.62074,-376211,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276155/cataluna-procesados-proces-prestan-declaracion-indagatoria-supremo-audiencia-nacional
747936061,20180416,201804,2018,2018.2904,BUDMAH223COP,SOTO,,,,BUD,,COP,,,REB,REBELLION,,,,,,REB,,,1,043,043,04,1,2.8,6,1,6,-2.20750551876379,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,25806,41.3833,2.18333,-372490,20180416070000,http://www.diariocordoba.com/noticias/espana/multitudinaria-manifestacion-reclamar-libertad-presos_1218898.html
747936761,20180416,201804,2018,2018.2904,PRT,PORTUGUESE,PRT,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,036,036,03,1,4.0,4,1,4,-2.59138797319175,1,Portugal,PO,PO,,39.5,-8.0,PO,4,"Salamanca, Castilla y LeóP, Spain",SP,SP55,25796,40.9681,-5.66202,-400105,1,Portugal,PO,PO,,39.5,-8.0,PO,20180416070000,http://www.diariosigloxxi.com/texto-ep/mostrar/20180416070650/directora-apoyo-victimas-terrorismo-acudira-hoy-juicio-agresion-guardias-civiles-alsasua
747936604,20180416,201804,2018,2018.2904,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,4.20841683366734,1,Mauritius,MP,MP,,16.0,146.0,MP,0,,,,,,,,1,Mauritius,MP,MP,,16.0,146.0,MP,20180416070000,https://www.ilgiorno.it/rho/cronaca/baranzate-chiesa-vetro-delpini-1.3852274
747936158,20180416,201804,2018,2018.2904,COP,PRISON,,,,,,COP,,,JUD,PUBLIC PROSECUTOR,,,,,,JUD,,,0,043,043,04,1,2.8,4,1,4,-3.63636363636363,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276155/cataluna-procesados-proces-prestan-declaracion-indagatoria-supremo-audiencia-nacional
747936277,20180416,201804,2018,2018.2904,ESPGOV,MADRID,ESP,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,0,036,036,03,1,4.0,4,1,4,1.6,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276158/presidente-portugal-visita-desde-hoy-espana
747936772,20180416,201804,2018,2018.2904,PRTGOV,PORTUGUESE,PRT,,,,,GOV,,,GOV,KING,,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,2.26876090750436,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.expansion.com/sociedad/2018/04/16/5ad442d1e5fdeab8608b459c.html
747936760,20180416,201804,2018,2018.2904,PRT,PORTUGUESE,PRT,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,036,036,03,1,4.0,2,1,2,2.26876090750436,1,Portugal,PO,PO,,39.5,-8.0,PO,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.expansion.com/sociedad/2018/04/16/5ad442d1e5fdeab8608b459c.html
747936587,20180416,201804,2018,2018.2904,JUD,PUBLIC PROSECUTOR,,,,,,JUD,,,COP,PRISON,,,,,,COP,,,0,042,042,04,1,1.9,4,1,4,-3.63636363636363,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276155/cataluna-procesados-proces-prestan-declaracion-indagatoria-supremo-audiencia-nacional
747936762,20180416,201804,2018,2018.2904,PRT,PORTUGUESE,PRT,,,,,,,,GOV,KING,,,,,,GOV,,,1,036,036,03,1,4.0,4,1,4,2.26876090750436,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.expansion.com/sociedad/2018/04/16/5ad442d1e5fdeab8608b459c.html
747936008,20180416,201804,2018,2018.2904,,,,,,,,,,,SAU,RIYADH,SAU,,,,,,,,1,040,040,04,1,1.0,2,1,2,6.08695652173913,0,,,,,,,,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20180416070000,http://www.alwast.net/world-news/article-2860124
747936252,20180416,201804,2018,2018.2904,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-3.862660944206,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20180416070000,http://tn.nova.cz/clanek/zemrel-herec-ermey-proslavily-ho-role-generalu-hral-v-olovene-veste.html
747936862,20180416,201804,2018,2018.2904,SAU,RIYADH,SAU,,,,,,,,MDV,MALE,MDV,,,,,,,,1,040,040,04,1,1.0,2,1,2,6.08695652173913,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20180416070000,http://www.alwast.net/world-news/article-2860124
747936661,20180416,201804,2018,2018.2904,MED,NEWSPAPER,,,,,,MED,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,040,040,04,1,1.0,2,1,2,6.08695652173913,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20180416070000,http://www.alwast.net/world-news/article-2860124
747936413,20180416,201804,2018,2018.2904,GOV,FOREIGN MINIST,,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.0,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,20180416070000,http://www.alufuqnews.com/Akhbar-As-Swdyh/508598.html
747936656,20180416,201804,2018,2018.2904,MED,NEWSPAPER,,,,,,MED,,,GOV,KING,,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,6.08695652173913,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20180416070000,http://www.alwast.net/world-news/article-2860124
747936416,20180416,201804,2018,2018.2904,GOV,FOREIGN MINIST,,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.0,1,Russia,RS,RS,,60.0,100.0,RS,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,20180416070000,http://www.alufuqnews.com/Akhbar-As-Swdyh/508598.html
747936414,20180416,201804,2018,2018.2904,GOV,FOREIGN MINIST,,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.0,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,20180416070000,http://www.alufuqnews.com/Akhbar-As-Swdyh/508598.html
747936944,20180416,201804,2018,2018.2904,SYR,SYRIAN,SYR,,,,,,,,SYRGOV,SYRIA,SYR,,,,,GOV,,,0,190,190,19,4,-10.0,2,1,2,-0.597014925373138,4,"Orenburg, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.7727,55.0988,-2974927,4,"Orenburg, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.7727,55.0988,-2974927,4,"Orenburg, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.7727,55.0988,-2974927,20180416070000,https://ria.ru/syria/20180416/1518712421.html
747936425,20180416,201804,2018,2018.2904,GOV,KING,,,,,,GOV,,,MED,NEWSPAPER,,,,,,MED,,,1,040,040,04,1,1.0,8,1,8,6.08695652173913,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20180416070000,http://www.alwast.net/world-news/article-2860124
747937036,20180416,201804,2018,2018.2904,USA,UNITED STATES,USA,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-3.93664104355929,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936627,20180416,201804,2018,2018.2904,LEG,STATE DUMA,,,,,,LEG,,,RUS,RUSSIAN,RUS,,,,,,,,1,020,020,02,1,3.0,20,2,20,-1.45507264450957,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,https://echo.msk.ru/news/2185130-echo/comments.html
747936926,20180416,201804,2018,2018.2904,SYR,SYRIAN,SYR,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,1,120,120,12,3,-4.0,2,1,2,-3.81679389312978,1,Syria,SY,SY,,35.0,38.0,SY,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,https://www.sb.by/articles/uchenye-besporyadok-mozhet-byt-polezen-dlya-psikhiki-cheloveka.html
747936843,20180416,201804,2018,2018.2904,RUS,RUSSIAN,RUS,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.93664104355929,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936850,20180416,201804,2018,2018.2904,RUSGOV,RUSSIA,RUS,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,0,046,046,04,1,7.0,2,1,2,-2.42152466367713,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://www.sueddeutsche.de/politik/james-comey-im-us-fernsehen-trump-ist-moralisch-ungeeignet-fuer-das-amt-des-praesidenten-1.3945979
747936208,20180416,201804,2018,2018.2904,DEU,GERMAN,DEU,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,012,012,01,1,-0.4,6,1,6,1.28205128205128,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,https://rs.sputniknews.com/rusija/201804161115286651-Nemacka-Rusija-Sirija/
747936330,20180416,201804,2018,2018.2904,FRAGOV,FRENCH,FRA,,,,,GOV,,,SYR,SYRIA,SYR,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.93664104355929,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936126,20180416,201804,2018,2018.2904,CHRCTH,THE POPE,,,,CHR,CTH,,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,-2.1978021978022,1,France,FR,FR,,46.0,2.0,FR,0,,,,,,,,1,France,FR,FR,,46.0,2.0,FR,20180416070000,https://zik.ua/ru/news/2018/04/16/borba_s_fashyzmom_v_okkupyrovannom_krimu_sozhgly_trampa_makrona_y_mey_1305311
747936459,20180416,201804,2018,2018.2904,GOV,AMBASSADOR,,,,,,GOV,,,SYRGOV,BASHAR AL ASSAD,SYR,,,,,GOV,,,1,194,194,19,4,-10.0,6,1,6,-3.93664104355929,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936218,20180416,201804,2018,2018.2904,DEUGOV,GERMANY,DEU,,,,,GOV,,,SYR,SYRIA,SYR,,,,,,,,0,051,051,05,1,3.4,2,1,2,-3.93664104355929,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936052,20180416,201804,2018,2018.2904,BEL,BRUSSELS,BEL,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,036,036,03,1,4.0,2,1,2,-3.93664104355929,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180416070000,http://fax.al/news/15530244/trump-serish-godet-mediat
747936940,20180416,201804,2018,2018.2904,SYR,SYRIAN,SYR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,195,195,19,4,-10.0,1,1,1,-3.49434737923947,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://www.alwast.net/arabic-news/article-2858061
747936170,20180416,201804,2018,2018.2904,CRM,CRIMINAL,,,,,,CRM,,,RUS,CHELYABINSK,RUS,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-2.33160621761658,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,4,"Chelyabinsk, Chelyabinskaya Oblast', Russia",RS,RS13,25040,55.1544,61.4297,-2896749,20180416070000,https://ria.ru/tourism/20180416/1518711861.html
